설문 답변 일련번호,설문 문제 일련번호,설문 답변자 고유번호,설문 답변 내용,답변 등록 일시
QSTNN_ANSR_CONNO,QSTNN_QUSTN_CONNO,QSTNN_ANSRR_IDNO,QSTNN_ANSR_CONT,ANSR_RGSTN_DTM
31941,2119,1006,매우 만족,2019-12-12 5:05
31975,2119,1007,매우 만족,2019-12-12 5:05
32009,2119,1008,매우 만족,2019-12-12 5:05
32043,2119,1009,매우 만족,2019-12-12 5:05
32077,2119,1010,보통,2019-12-12 5:05
31500,2120,993,보통,2019-12-12 5:05
31534,2120,994,만족,2019-12-12 5:05
31568,2120,995,만족,2019-12-12 5:05
31602,2120,996,매우 만족,2019-12-12 5:05
31636,2120,997,불만족,2019-12-12 5:05
31670,2120,998,만족,2019-12-12 5:05
31704,2120,999,만족,2019-12-12 5:05
31738,2120,1000,매우 만족,2019-12-12 5:05
31772,2120,1001,매우 만족,2019-12-12 5:05
31806,2120,1002,보통,2019-12-12 5:05
31840,2120,1003,매우 만족,2019-12-12 5:05
31874,2120,1004,매우 만족,2019-12-12 5:05
31908,2120,1005,매우 만족,2019-12-12 5:05
31942,2120,1006,매우 만족,2019-12-12 5:05
31976,2120,1007,매우 만족,2019-12-12 5:05
32010,2120,1008,매우 만족,2019-12-12 5:05
32044,2120,1009,매우 만족,2019-12-12 5:05
32078,2120,1010,보통,2019-12-12 5:05
31501,2121,993,보통,2019-12-12 5:05
31535,2121,994,만족,2019-12-12 5:05
31569,2121,995,불만족,2019-12-12 5:05
31603,2121,996,매우 만족,2019-12-12 5:05
31637,2121,997,보통,2019-12-12 5:05
31671,2121,998,만족,2019-12-12 5:05
31705,2121,999,만족,2019-12-12 5:05
31739,2121,1000,매우 만족,2019-12-12 5:05
31773,2121,1001,매우 만족,2019-12-12 5:05
31807,2121,1002,만족,2019-12-12 5:05
31841,2121,1003,매우 만족,2019-12-12 5:05
31875,2121,1004,매우 만족,2019-12-12 5:05
31909,2121,1005,매우 만족,2019-12-12 5:05
31943,2121,1006,매우 만족,2019-12-12 5:05
31977,2121,1007,매우 만족,2019-12-12 5:05
32011,2121,1008,매우 만족,2019-12-12 5:05
32045,2121,1009,매우 만족,2019-12-12 5:05
32079,2121,1010,보통,2019-12-12 5:05
31502,2122,993,불만족,2019-12-12 5:05
31536,2122,994,만족,2019-12-12 5:05
31570,2122,995,보통,2019-12-12 5:05
31604,2122,996,매우 만족,2019-12-12 5:05
31638,2122,997,만족,2019-12-12 5:05
31672,2122,998,보통,2019-12-12 5:05
31706,2122,999,만족,2019-12-12 5:05
31740,2122,1000,매우 만족,2019-12-12 5:05
31774,2122,1001,매우 만족,2019-12-12 5:05
31808,2122,1002,만족,2019-12-12 5:05
31842,2122,1003,매우 만족,2019-12-12 5:05
31876,2122,1004,매우 만족,2019-12-12 5:05
31910,2122,1005,매우 만족,2019-12-12 5:05
31944,2122,1006,매우 만족,2019-12-12 5:05
31978,2122,1007,매우 만족,2019-12-12 5:05
32012,2122,1008,매우 만족,2019-12-12 5:05
32046,2122,1009,매우 만족,2019-12-12 5:05
32080,2122,1010,보통,2019-12-12 5:05
31503,2123,993,보통,2019-12-12 5:05
31537,2123,994,만족,2019-12-12 5:05
31571,2123,995,만족,2019-12-12 5:05
31605,2123,996,매우 만족,2019-12-12 5:05
31639,2123,997,매우 만족,2019-12-12 5:05
31673,2123,998,만족,2019-12-12 5:05
31707,2123,999,만족,2019-12-12 5:05
31741,2123,1000,매우 만족,2019-12-12 5:05
31775,2123,1001,만족,2019-12-12 5:05
31809,2123,1002,매우 만족,2019-12-12 5:05
31843,2123,1003,매우 만족,2019-12-12 5:05
31877,2123,1004,매우 만족,2019-12-12 5:05
31911,2123,1005,매우 만족,2019-12-12 5:05
31945,2123,1006,매우 만족,2019-12-12 5:05
31979,2123,1007,매우 만족,2019-12-12 5:05
32013,2123,1008,매우 만족,2019-12-12 5:05
32047,2123,1009,매우 만족,2019-12-12 5:05
32081,2123,1010,보통,2019-12-12 5:05
31504,2124,993,보통,2019-12-12 5:05
31538,2124,994,만족,2019-12-12 5:05
31572,2124,995,만족,2019-12-12 5:05
31606,2124,996,매우 만족,2019-12-12 5:05
31640,2124,997,보통,2019-12-12 5:05
31674,2124,998,만족,2019-12-12 5:05
31708,2124,999,만족,2019-12-12 5:05
31742,2124,1000,매우 만족,2019-12-12 5:05
31776,2124,1001,보통,2019-12-12 5:05
31810,2124,1002,보통,2019-12-12 5:05
31844,2124,1003,매우 만족,2019-12-12 5:05
31878,2124,1004,매우 만족,2019-12-12 5:05
31912,2124,1005,매우 만족,2019-12-12 5:05
31946,2124,1006,매우 만족,2019-12-12 5:05
31980,2124,1007,매우 만족,2019-12-12 5:05
32014,2124,1008,매우 만족,2019-12-12 5:05
32048,2124,1009,매우 만족,2019-12-12 5:05
32082,2124,1010,보통,2019-12-12 5:05
31505,2125,993,보통,2019-12-12 5:05
31539,2125,994,만족,2019-12-12 5:05
31573,2125,995,불만족,2019-12-12 5:05
31607,2125,996,매우 만족,2019-12-12 5:05
31641,2125,997,만족,2019-12-12 5:05
31675,2125,998,만족,2019-12-12 5:05
31709,2125,999,매우 만족,2019-12-12 5:05
31743,2125,1000,매우 만족,2019-12-12 5:05
31777,2125,1001,매우 만족,2019-12-12 5:05
31811,2125,1002,만족,2019-12-12 5:05
31845,2125,1003,매우 만족,2019-12-12 5:05
31879,2125,1004,매우 만족,2019-12-12 5:05
31913,2125,1005,만족,2019-12-12 5:05
31947,2125,1006,매우 만족,2019-12-12 5:05
31981,2125,1007,매우 만족,2019-12-12 5:05
32015,2125,1008,매우 만족,2019-12-12 5:05
32049,2125,1009,매우 만족,2019-12-12 5:05
32083,2125,1010,만족,2019-12-12 5:05
31506,2126,993,보통,2019-12-12 5:05
31540,2126,994,만족,2019-12-12 5:05
31574,2126,995,매우 불만족,2019-12-12 5:05
31608,2126,996,매우 만족,2019-12-12 5:05
31642,2126,997,만족,2019-12-12 5:05
31676,2126,998,만족,2019-12-12 5:05
31710,2126,999,매우 만족,2019-12-12 5:05
31744,2126,1000,매우 만족,2019-12-12 5:05
31778,2126,1001,만족,2019-12-12 5:05
31812,2126,1002,만족,2019-12-12 5:05
31846,2126,1003,매우 만족,2019-12-12 5:05
31880,2126,1004,매우 만족,2019-12-12 5:05
31914,2126,1005,매우 만족,2019-12-12 5:05
31948,2126,1006,매우 만족,2019-12-12 5:05
31982,2126,1007,매우 만족,2019-12-12 5:05
32016,2126,1008,매우 만족,2019-12-12 5:05
32050,2126,1009,매우 만족,2019-12-12 5:05
32084,2126,1010,만족,2019-12-12 5:05
31507,2127,993,보통,2019-12-12 5:05
31541,2127,994,만족,2019-12-12 5:05
31575,2127,995,만족,2019-12-12 5:05
31609,2127,996,매우 만족,2019-12-12 5:05
31643,2127,997,만족,2019-12-12 5:05
31677,2127,998,만족,2019-12-12 5:05
31711,2127,999,매우 만족,2019-12-12 5:05
31745,2127,1000,매우 만족,2019-12-12 5:05
31779,2127,1001,매우 만족,2019-12-12 5:05
31813,2127,1002,만족,2019-12-12 5:05
31847,2127,1003,매우 만족,2019-12-12 5:05
31881,2127,1004,매우 만족,2019-12-12 5:05
31915,2127,1005,매우 만족,2019-12-12 5:05
31949,2127,1006,매우 만족,2019-12-12 5:05
31983,2127,1007,매우 만족,2019-12-12 5:05
32017,2127,1008,매우 만족,2019-12-12 5:05
32051,2127,1009,매우 만족,2019-12-12 5:05
32085,2127,1010,보통,2019-12-12 5:05
31508,2128,993,보통,2019-12-12 5:05
31542,2128,994,만족,2019-12-12 5:05
31576,2128,995,매우 만족,2019-12-12 5:05
31610,2128,996,매우 만족,2019-12-12 5:05
31644,2128,997,만족,2019-12-12 5:05
31678,2128,998,만족,2019-12-12 5:05
31712,2128,999,매우 만족,2019-12-12 5:05
31746,2128,1000,매우 만족,2019-12-12 5:05
31780,2128,1001,매우 만족,2019-12-12 5:05
31814,2128,1002,만족,2019-12-12 5:05
31848,2128,1003,매우 만족,2019-12-12 5:05
31882,2128,1004,매우 만족,2019-12-12 5:05
31916,2128,1005,매우 만족,2019-12-12 5:05
31950,2128,1006,매우 만족,2019-12-12 5:05
31984,2128,1007,매우 만족,2019-12-12 5:05
32018,2128,1008,매우 만족,2019-12-12 5:05
32052,2128,1009,매우 만족,2019-12-12 5:05
32086,2128,1010,보통,2019-12-12 5:05
31509,2129,993,보통,2019-12-12 5:05
31543,2129,994,만족,2019-12-12 5:05
31577,2129,995,보통,2019-12-12 5:05
31611,2129,996,매우 만족,2019-12-12 5:05
31645,2129,997,만족,2019-12-12 5:05
31679,2129,998,만족,2019-12-12 5:05
31713,2129,999,매우 만족,2019-12-12 5:05
31747,2129,1000,매우 만족,2019-12-12 5:05
31781,2129,1001,만족,2019-12-12 5:05
31815,2129,1002,보통,2019-12-12 5:05
31849,2129,1003,매우 만족,2019-12-12 5:05
31883,2129,1004,매우 만족,2019-12-12 5:05
31917,2129,1005,매우 만족,2019-12-12 5:05
31951,2129,1006,매우 만족,2019-12-12 5:05
31985,2129,1007,매우 만족,2019-12-12 5:05
32019,2129,1008,매우 만족,2019-12-12 5:05
32053,2129,1009,매우 만족,2019-12-12 5:05
32087,2129,1010,보통,2019-12-12 5:05
31510,2130,993,보통,2019-12-12 5:05
31544,2130,994,만족,2019-12-12 5:05
31578,2130,995,보통,2019-12-12 5:05
31612,2130,996,매우 만족,2019-12-12 5:05
31646,2130,997,만족,2019-12-12 5:05
31680,2130,998,만족,2019-12-12 5:05
31714,2130,999,매우 만족,2019-12-12 5:05
31748,2130,1000,매우 만족,2019-12-12 5:05
31782,2130,1001,매우 만족,2019-12-12 5:05
31816,2130,1002,만족,2019-12-12 5:05
31850,2130,1003,만족,2019-12-12 5:05
31884,2130,1004,매우 만족,2019-12-12 5:05
31918,2130,1005,매우 만족,2019-12-12 5:05
31952,2130,1006,매우 만족,2019-12-12 5:05
31986,2130,1007,매우 만족,2019-12-12 5:05
32020,2130,1008,매우 만족,2019-12-12 5:05
32054,2130,1009,매우 만족,2019-12-12 5:05
32088,2130,1010,보통,2019-12-12 5:05
31511,2131,993,보통,2019-12-12 5:05
31545,2131,994,만족,2019-12-12 5:05
31579,2131,995,만족,2019-12-12 5:05
31613,2131,996,매우 만족,2019-12-12 5:05
31647,2131,997,만족,2019-12-12 5:05
31681,2131,998,만족,2019-12-12 5:05
31715,2131,999,매우 만족,2019-12-12 5:05
31749,2131,1000,매우 만족,2019-12-12 5:05
31783,2131,1001,매우 만족,2019-12-12 5:05
31817,2131,1002,만족,2019-12-12 5:05
31851,2131,1003,매우 만족,2019-12-12 5:05
31885,2131,1004,매우 만족,2019-12-12 5:05
31919,2131,1005,매우 만족,2019-12-12 5:05
31953,2131,1006,매우 만족,2019-12-12 5:05
31987,2131,1007,매우 만족,2019-12-12 5:05
32021,2131,1008,매우 만족,2019-12-12 5:05
32055,2131,1009,매우 만족,2019-12-12 5:05
32089,2131,1010,보통,2019-12-12 5:05
31512,2132,993,보통,2019-12-12 5:05
31546,2132,994,만족,2019-12-12 5:05
31580,2132,995,보통,2019-12-12 5:05
31614,2132,996,매우 만족,2019-12-12 5:05
31648,2132,997,만족,2019-12-12 5:05
31682,2132,998,만족,2019-12-12 5:05
31716,2132,999,매우 만족,2019-12-12 5:05
31750,2132,1000,매우 만족,2019-12-12 5:05
31784,2132,1001,매우 만족,2019-12-12 5:05
31818,2132,1002,만족,2019-12-12 5:05
31852,2132,1003,매우 만족,2019-12-12 5:05
31886,2132,1004,매우 만족,2019-12-12 5:05
31920,2132,1005,매우 만족,2019-12-12 5:05
31954,2132,1006,매우 만족,2019-12-12 5:05
31988,2132,1007,매우 만족,2019-12-12 5:05
32022,2132,1008,매우 만족,2019-12-12 5:05
32056,2132,1009,매우 만족,2019-12-12 5:05
32090,2132,1010,보통,2019-12-12 5:05
31513,2133,993,보통,2019-12-12 5:05
31547,2133,994,매우 만족,2019-12-12 5:05
31581,2133,995,매우 불만족,2019-12-12 5:05
31615,2133,996,매우 만족,2019-12-12 5:05
31649,2133,997,불만족,2019-12-12 5:05
31683,2133,998,만족,2019-12-12 5:05
31717,2133,999,매우 만족,2019-12-12 5:05
31751,2133,1000,매우 만족,2019-12-12 5:05
31785,2133,1001,보통,2019-12-12 5:05
31819,2133,1002,만족,2019-12-12 5:05
31853,2133,1003,만족,2019-12-12 5:05
31887,2133,1004,매우 만족,2019-12-12 5:05
31921,2133,1005,매우 만족,2019-12-12 5:05
31955,2133,1006,매우 만족,2019-12-12 5:05
31989,2133,1007,보통,2019-12-12 5:05
32023,2133,1008,매우 만족,2019-12-12 5:05
32057,2133,1009,매우 만족,2019-12-12 5:05
32091,2133,1010,보통,2019-12-12 5:05
31514,2134,993,보통,2019-12-12 5:05
31548,2134,994,만족,2019-12-12 5:05
31582,2134,995,불만족,2019-12-12 5:05
31616,2134,996,매우 만족,2019-12-12 5:05
31650,2134,997,만족,2019-12-12 5:05
31684,2134,998,만족,2019-12-12 5:05
31718,2134,999,매우 만족,2019-12-12 5:05
31752,2134,1000,매우 만족,2019-12-12 5:05
31786,2134,1001,매우 만족,2019-12-12 5:05
31820,2134,1002,만족,2019-12-12 5:05
31854,2134,1003,만족,2019-12-12 5:05
31888,2134,1004,매우 만족,2019-12-12 5:05
31922,2134,1005,매우 만족,2019-12-12 5:05
31956,2134,1006,매우 만족,2019-12-12 5:05
31990,2134,1007,보통,2019-12-12 5:05
32024,2134,1008,매우 만족,2019-12-12 5:05
32058,2134,1009,매우 만족,2019-12-12 5:05
32092,2134,1010,보통,2019-12-12 5:05
31515,2135,993,보통,2019-12-12 5:05
31549,2135,994,만족,2019-12-12 5:05
31583,2135,995,매우 만족,2019-12-12 5:05
31617,2135,996,매우 만족,2019-12-12 5:05
31651,2135,997,보통,2019-12-12 5:05
31685,2135,998,만족,2019-12-12 5:05
31719,2135,999,매우 만족,2019-12-12 5:05
31753,2135,1000,매우 만족,2019-12-12 5:05
31787,2135,1001,만족,2019-12-12 5:05
31821,2135,1002,만족,2019-12-12 5:05
31855,2135,1003,매우 만족,2019-12-12 5:05
31889,2135,1004,매우 만족,2019-12-12 5:05
31923,2135,1005,매우 만족,2019-12-12 5:05
31957,2135,1006,매우 만족,2019-12-12 5:05
31991,2135,1007,보통,2019-12-12 5:05
32025,2135,1008,매우 만족,2019-12-12 5:05
32059,2135,1009,매우 만족,2019-12-12 5:05
32093,2135,1010,불만족,2019-12-12 5:05
31516,2136,993,보통,2019-12-12 5:05
31550,2136,994,만족,2019-12-12 5:05
31584,2136,995,보통,2019-12-12 5:05
31618,2136,996,매우 만족,2019-12-12 5:05
31652,2136,997,보통,2019-12-12 5:05
31686,2136,998,만족,2019-12-12 5:05
31720,2136,999,매우 만족,2019-12-12 5:05
31754,2136,1000,매우 만족,2019-12-12 5:05
31788,2136,1001,매우 만족,2019-12-12 5:05
31822,2136,1002,만족,2019-12-12 5:05
31856,2136,1003,매우 만족,2019-12-12 5:05
31890,2136,1004,매우 만족,2019-12-12 5:05
31924,2136,1005,매우 만족,2019-12-12 5:05
31958,2136,1006,매우 만족,2019-12-12 5:05
31992,2136,1007,보통,2019-12-12 5:05
32026,2136,1008,매우 만족,2019-12-12 5:05
32060,2136,1009,매우 만족,2019-12-12 5:05
32094,2136,1010,불만족,2019-12-12 5:05
31517,2137,993,보통,2019-12-12 5:05
31551,2137,994,만족,2019-12-12 5:05
31585,2137,995,보통,2019-12-12 5:05
31619,2137,996,매우 만족,2019-12-12 5:05
31653,2137,997,만족,2019-12-12 5:05
31687,2137,998,만족,2019-12-12 5:05
31721,2137,999,매우 만족,2019-12-12 5:05
31755,2137,1000,매우 만족,2019-12-12 5:05
31789,2137,1001,매우 만족,2019-12-12 5:05
31823,2137,1002,만족,2019-12-12 5:05
31857,2137,1003,매우 만족,2019-12-12 5:05
31891,2137,1004,매우 만족,2019-12-12 5:05
31925,2137,1005,매우 만족,2019-12-12 5:05
31959,2137,1006,매우 만족,2019-12-12 5:05
31993,2137,1007,보통,2019-12-12 5:05
32027,2137,1008,보통,2019-12-12 5:05
32061,2137,1009,매우 만족,2019-12-12 5:05
32095,2137,1010,불만족,2019-12-12 5:05
31518,2138,993,보통,2019-12-12 5:05
31552,2138,994,만족,2019-12-12 5:05
31586,2138,995,만족,2019-12-12 5:05
31620,2138,996,매우 만족,2019-12-12 5:05
31654,2138,997,만족,2019-12-12 5:05
31688,2138,998,만족,2019-12-12 5:05
31722,2138,999,매우 만족,2019-12-12 5:05
31756,2138,1000,매우 만족,2019-12-12 5:05
31790,2138,1001,매우 만족,2019-12-12 5:05
31824,2138,1002,만족,2019-12-12 5:05
31858,2138,1003,매우 만족,2019-12-12 5:05
31892,2138,1004,매우 만족,2019-12-12 5:05
31926,2138,1005,매우 만족,2019-12-12 5:05
31960,2138,1006,매우 만족,2019-12-12 5:05
31994,2138,1007,보통,2019-12-12 5:05
32028,2138,1008,매우 만족,2019-12-12 5:05
32062,2138,1009,매우 만족,2019-12-12 5:05
32096,2138,1010,불만족,2019-12-12 5:05
31519,2139,993,보통,2019-12-12 5:05
31553,2139,994,만족,2019-12-12 5:05
31587,2139,995,만족,2019-12-12 5:05
31621,2139,996,매우 만족,2019-12-12 5:05
31655,2139,997,만족,2019-12-12 5:05
31689,2139,998,만족,2019-12-12 5:05
31723,2139,999,매우 만족,2019-12-12 5:05
31757,2139,1000,매우 만족,2019-12-12 5:05
31791,2139,1001,매우 만족,2019-12-12 5:05
31825,2139,1002,만족,2019-12-12 5:05
31859,2139,1003,매우 만족,2019-12-12 5:05
31893,2139,1004,매우 만족,2019-12-12 5:05
31927,2139,1005,매우 만족,2019-12-12 5:05
31961,2139,1006,매우 만족,2019-12-12 5:05
31995,2139,1007,만족,2019-12-12 5:05
32029,2139,1008,매우 만족,2019-12-12 5:05
32063,2139,1009,매우 만족,2019-12-12 5:05
32097,2139,1010,불만족,2019-12-12 5:05
31520,2140,993,보통,2019-12-12 5:05
31554,2140,994,매우 만족,2019-12-12 5:05
31588,2140,995,만족,2019-12-12 5:05
31622,2140,996,매우 만족,2019-12-12 5:05
31656,2140,997,만족,2019-12-12 5:05
31690,2140,998,만족,2019-12-12 5:05
31724,2140,999,매우 만족,2019-12-12 5:05
31758,2140,1000,매우 만족,2019-12-12 5:05
31792,2140,1001,만족,2019-12-12 5:05
31826,2140,1002,만족,2019-12-12 5:05
31860,2140,1003,매우 만족,2019-12-12 5:05
31894,2140,1004,매우 만족,2019-12-12 5:05
31928,2140,1005,매우 만족,2019-12-12 5:05
31962,2140,1006,매우 만족,2019-12-12 5:05
31996,2140,1007,보통,2019-12-12 5:05
32030,2140,1008,매우 만족,2019-12-12 5:05
32064,2140,1009,매우 만족,2019-12-12 5:05
32098,2140,1010,불만족,2019-12-12 5:05
31521,2141,993,보통,2019-12-12 5:05
31555,2141,994,매우 만족,2019-12-12 5:05
31589,2141,995,불만족,2019-12-12 5:05
31623,2141,996,매우 만족,2019-12-12 5:05
31657,2141,997,보통,2019-12-12 5:05
31691,2141,998,만족,2019-12-12 5:05
31725,2141,999,매우 만족,2019-12-12 5:05
31759,2141,1000,매우 만족,2019-12-12 5:05
31793,2141,1001,매우 만족,2019-12-12 5:05
31827,2141,1002,만족,2019-12-12 5:05
31861,2141,1003,만족,2019-12-12 5:05
31895,2141,1004,매우 만족,2019-12-12 5:05
31929,2141,1005,매우 만족,2019-12-12 5:05
31963,2141,1006,매우 만족,2019-12-12 5:05
31997,2141,1007,보통,2019-12-12 5:05
32031,2141,1008,매우 만족,2019-12-12 5:05
32065,2141,1009,매우 만족,2019-12-12 5:05
32099,2141,1010,불만족,2019-12-12 5:05
31522,2142,993,보통,2019-12-12 5:05
31556,2142,994,매우 만족,2019-12-12 5:05
31590,2142,995,불만족,2019-12-12 5:05
31624,2142,996,매우 만족,2019-12-12 5:05
31658,2142,997,보통,2019-12-12 5:05
31692,2142,998,만족,2019-12-12 5:05
31726,2142,999,매우 만족,2019-12-12 5:05
31760,2142,1000,매우 만족,2019-12-12 5:05
31794,2142,1001,만족,2019-12-12 5:05
31828,2142,1002,만족,2019-12-12 5:05
31862,2142,1003,매우 만족,2019-12-12 5:05
31896,2142,1004,매우 만족,2019-12-12 5:05
31930,2142,1005,매우 만족,2019-12-12 5:05
31964,2142,1006,매우 만족,2019-12-12 5:05
31998,2142,1007,보통,2019-12-12 5:05
32032,2142,1008,매우 만족,2019-12-12 5:05
32066,2142,1009,매우 만족,2019-12-12 5:05
32100,2142,1010,불만족,2019-12-12 5:05
31523,2143,993,보통,2019-12-12 5:05
31557,2143,994,매우 만족,2019-12-12 5:05
31591,2143,995,불만족,2019-12-12 5:05
31625,2143,996,매우 만족,2019-12-12 5:05
31659,2143,997,보통,2019-12-12 5:05
31693,2143,998,보통,2019-12-12 5:05
31727,2143,999,매우 만족,2019-12-12 5:05
31761,2143,1000,매우 만족,2019-12-12 5:05
31795,2143,1001,만족,2019-12-12 5:05
31829,2143,1002,만족,2019-12-12 5:05
31863,2143,1003,매우 만족,2019-12-12 5:05
31897,2143,1004,매우 만족,2019-12-12 5:05
31931,2143,1005,매우 만족,2019-12-12 5:05
31965,2143,1006,매우 만족,2019-12-12 5:05
31999,2143,1007,보통,2019-12-12 5:05
32033,2143,1008,매우 만족,2019-12-12 5:05
32067,2143,1009,매우 만족,2019-12-12 5:05
32101,2143,1010,불만족,2019-12-12 5:05
31524,2144,993,보통,2019-12-12 5:05
31558,2144,994,매우 만족,2019-12-12 5:05
31592,2144,995,불만족,2019-12-12 5:05
31626,2144,996,매우 만족,2019-12-12 5:05
31660,2144,997,보통,2019-12-12 5:05
31694,2144,998,보통,2019-12-12 5:05
31728,2144,999,매우 만족,2019-12-12 5:05
31762,2144,1000,매우 만족,2019-12-12 5:05
31796,2144,1001,매우 만족,2019-12-12 5:05
31830,2144,1002,만족,2019-12-12 5:05
31864,2144,1003,매우 만족,2019-12-12 5:05
31898,2144,1004,매우 만족,2019-12-12 5:05
31932,2144,1005,매우 만족,2019-12-12 5:05
31966,2144,1006,매우 만족,2019-12-12 5:05
32000,2144,1007,보통,2019-12-12 5:05
32034,2144,1008,매우 만족,2019-12-12 5:05
32068,2144,1009,매우 만족,2019-12-12 5:05
32102,2144,1010,불만족,2019-12-12 5:05
32103,2145,1011,여자,2019-12-12 5:05
32138,2145,1012,남자,2019-12-12 5:05
32173,2145,1013,남자,2019-12-12 5:05
32208,2145,1014,남자,2019-12-12 5:05
32243,2145,1015,남자,2019-12-12 5:05
32278,2145,1016,남자,2019-12-12 5:05
32313,2145,1017,여자,2019-12-12 5:05
32104,2146,1011,40대,2019-12-12 5:05
32139,2146,1012,20대,2019-12-12 5:05
32174,2146,1013,30대,2019-12-12 5:05
32209,2146,1014,30대,2019-12-12 5:05
32244,2146,1015,30대,2019-12-12 5:05
32279,2146,1016,20대,2019-12-12 5:05
32314,2146,1017,50대,2019-12-12 5:05
32105,2147,1011,없다,2019-12-12 5:05
32140,2147,1012,없다,2019-12-12 5:05
32175,2147,1013,없다,2019-12-12 5:05
32210,2147,1014,없다,2019-12-12 5:05
32245,2147,1015,없다,2019-12-12 5:05
32280,2147,1016,없다,2019-12-12 5:05
32315,2147,1017,없다,2019-12-12 5:05
32106,2148,1011,인솔자,2019-12-12 5:05
32141,2148,1012,인솔자,2019-12-12 5:05
32176,2148,1013,인솔자,2019-12-12 5:05
32211,2148,1014,인솔자,2019-12-12 5:05
32246,2148,1015,인솔자,2019-12-12 5:05
32281,2148,1016,인솔자,2019-12-12 5:05
32316,2148,1017,인솔자,2019-12-12 5:05
